5.0092e+08,-3.4956e+05
5.0098e+08,-3.4982e+05
5.0105e+08,-3.4911e+05
5.0111e+08,-3.4915e+05
5.0108e+08,-3.5021e+05
5.0114e+08,-3.5034e+05
5.0122e+08,-3.5132e+05
5.0128e+08,-3.5239e+05
5.016e+08,-3.5167e+05
5.0204e+08,-3.5072e+05
5.0223e+08,-3.5102e+05
5.0228e+08,-3.5149e+05
5.0241e+08,-3.5239e+05
5.0263e+08,-3.5149e+05
5.0273e+08,-3.5166e+05
5.0263e+08,-3.5244e+05
5.0255e+08,-3.5325e+05
5.0239e+08,-3.5294e+05
5.024e+08,-3.5366e+05
5.0249e+08,-3.5343e+05
5.026e+08,-3.5313e+05
5.0261e+08,-3.5228e+05
5.0269e+08,-3.5238e+05
5.0289e+08,-3.507e+05
5.0282e+08,-3.5118e+05
5.0252e+08,-3.5076e+05
5.0259e+08,-3.4895e+05
5.0253e+08,-3.4903e+05
5.0247e+08,-3.4948e+05
5.0241e+08,-3.4797e+05
5.021e+08,-3.4799e+05
5.0189e+08,-3.4864e+05
5.0193e+08,-3.4838e+05
5.0193e+08,-3.4872e+05
5.0192e+08,-3.4864e+05
5.0192e+08,-3.4971e+05
5.0167e+08,-3.5105e+05
5.017e+08,-3.5105e+05
5.0163e+08,-3.521e+05
5.0165e+08,-3.52e+05
5.016e+08,-3.5158e+05
5.0156e+08,-3.5242e+05
5.0155e+08,-3.5295e+05
5.0151e+08,-3.5323e+05
5.0147e+08,-3.5357e+05
5.0169e+08,-3.5391e+05
5.0173e+08,-3.5308e+05
5.0167e+08,-3.5298e+05
5.0179e+08,-3.5065e+05
5.019e+08,-3.4954e+05
5.0189e+08,-3.4795e+05
5.0184e+08,-3.4736e+05
5.0176e+08,-3.4647e+05
5.0181e+08,-3.4704e+05
5.0184e+08,-3.4669e+05
5.0178e+08,-3.4683e+05
5.0177e+08,-3.4764e+05
5.0177e+08,-3.4742e+05
5.0192e+08,-3.4565e+05
5.0229e+08,-3.4457e+05
5.0246e+08,-3.4417e+05
5.0241e+08,-3.4423e+05
5.0225e+08,-3.4549e+05
5.0205e+08,-3.4624e+05
5.019e+08,-3.469e+05
5.0187e+08,-3.4734e+05
5.0195e+08,-3.4706e+05
5.0185e+08,-3.4663e+05
5.0166e+08,-3.4772e+05
5.0175e+08,-3.475e+05
5.0173e+08,-3.4691e+05
5.0165e+08,-3.4595e+05
5.0171e+08,-3.4564e+05
5.0182e+08,-3.4317e+05
5.0204e+08,-3.4199e+05
5.022e+08,-3.4024e+05
5.0216e+08,-3.3979e+05
5.0199e+08,-3.3998e+05
5.0175e+08,-3.4108e+05
5.014e+08,-3.4107e+05
5.0129e+08,-3.414e+05
5.0127e+08,-3.4157e+05
5.0138e+08,-3.419e+05
5.0129e+08,-3.4223e+05
5.0139e+08,-3.416e+05
5.0123e+08,-3.417e+05
5.0114e+08,-3.4206e+05
5.019e+08,-3.4143e+05
5.029e+08,-3.4032e+05
5.033e+08,-3.3844e+05
5.0334e+08,-3.3719e+05
5.032e+08,-3.3633e+05
5.0322e+08,-3.3567e+05
5.0313e+08,-3.3638e+05
5.0254e+08,-3.3799e+05
5.0127e+08,-3.4089e+05
5.0077e+08,-3.415e+05
5.009e+08,-3.4195e+05
5.0093e+08,-3.4159e+05
5.0102e+08,-3.4013e+05
5.0121e+08,-3.3879e+05
5.0125e+08,-3.4014e+05
5.0135e+08,-3.4013e+05
5.0126e+08,-3.413e+05
5.0108e+08,-3.4179e+05
5.0117e+08,-3.4072e+05
5.0125e+08,-3.4001e+05
5.0146e+08,-3.3883e+05
5.0158e+08,-3.3905e+05
5.0159e+08,-3.3954e+05
5.0166e+08,-3.3855e+05
5.0162e+08,-3.3889e+05
5.0134e+08,-3.3995e+05
5.0136e+08,-3.3999e+05
5.0158e+08,-3.3951e+05
5.0159e+08,-3.3954e+05
5.014e+08,-3.4198e+05
5.0121e+08,-3.4416e+05
5.0109e+08,-3.4411e+05
5.0104e+08,-3.4376e+05
5.0109e+08,-3.4182e+05
5.0113e+08,-3.418e+05
5.0125e+08,-3.4183e+05
5.0151e+08,-3.4037e+05
5.0164e+08,-3.3906e+05
5.0149e+08,-3.3885e+05
5.0138e+08,-3.3976e+05
5.0149e+08,-3.3951e+05
5.0175e+08,-3.3777e+05
5.0189e+08,-3.3733e+05
5.0187e+08,-3.3837e+05
5.0182e+08,-3.3881e+05
5.0193e+08,-3.3979e+05
5.0194e+08,-3.3929e+05
5.0191e+08,-3.3881e+05
5.0196e+08,-3.3834e+05
5.019e+08,-3.3868e+05
5.0183e+08,-3.3828e+05
5.0206e+08,-3.3904e+05
5.021e+08,-3.3881e+05
5.0205e+08,-3.3862e+05
5.0197e+08,-3.3923e+05
5.0174e+08,-3.4078e+05
5.0157e+08,-3.4173e+05
5.015e+08,-3.4287e+05
5.0154e+08,-3.4275e+05
5.0137e+08,-3.4391e+05
5.0114e+08,-3.4545e+05
5.0101e+08,-3.4697e+05
5.0108e+08,-3.4695e+05
5.0097e+08,-3.4811e+05
5.0079e+08,-3.4849e+05
5.0072e+08,-3.4762e+05
5.0076e+08,-3.4704e+05
5.0077e+08,-3.4582e+05
5.0074e+08,-3.4701e+05
5.0067e+08,-3.4806e+05
5.0062e+08,-3.4724e+05
5.0073e+08,-3.4736e+05
5.0079e+08,-3.481e+05
5.0073e+08,-3.4792e+05
5.0073e+08,-3.4795e+05
5.0068e+08,-3.489e+05
5.006e+08,-3.4953e+05
5.0065e+08,-3.4922e+05
5.008e+08,-3.4881e+05
5.008e+08,-3.4834e+05
5.0056e+08,-3.4911e+05
5.0022e+08,-3.4987e+05
5.0008e+08,-3.5047e+05
5.0003e+08,-3.5055e+05
5.0011e+08,-3.5105e+05
5.0008e+08,-3.5095e+05
4.9994e+08,-3.5186e+05
4.9997e+08,-3.5161e+05
4.9991e+08,-3.521e+05
4.9973e+08,-3.5273e+05
4.9958e+08,-3.5308e+05
4.995e+08,-3.5344e+05
4.9949e+08,-3.5439e+05
4.9939e+08,-3.5453e+05
4.9928e+08,-3.5416e+05
4.9937e+08,-3.533e+05
4.9957e+08,-3.5198e+05
4.998e+08,-3.5054e+05
4.9986e+08,-3.5088e+05
4.9983e+08,-3.5161e+05
4.9981e+08,-3.515e+05
4.9977e+08,-3.5207e+05
4.9967e+08,-3.5159e+05
4.9967e+08,-3.5184e+05
4.9964e+08,-3.5169e+05
4.9973e+08,-3.5089e+05
4.9988e+08,-3.4919e+05
4.9993e+08,-3.4877e+05
4.9983e+08,-3.4871e+05
4.9978e+08,-3.4904e+05
4.9956e+08,-3.5012e+05
4.9948e+08,-3.4918e+05
4.9938e+08,-3.4824e+05
4.9936e+08,-3.4919e+05
4.9944e+08,-3.4922e+05
4.9982e+08,-3.4895e+05
5.0086e+08,-3.4643e+05
5.0118e+08,-3.4587e+05
5.0109e+08,-3.4574e+05
5.0096e+08,-3.4597e+05
5.0082e+08,-3.4663e+05
5.0056e+08,-3.4713e+05
5.0037e+08,-3.4652e+05
4.9952e+08,-3.487e+05
4.9873e+08,-3.5055e+05
4.9882e+08,-3.5033e+05
4.9903e+08,-3.493e+05
4.9911e+08,-3.4871e+05
4.9907e+08,-3.4778e+05
4.9894e+08,-3.4823e+05
4.9877e+08,-3.4851e+05
4.9879e+08,-3.4833e+05
4.9895e+08,-3.478e+05
4.991e+08,-3.4819e+05
4.9919e+08,-3.4859e+05
4.9924e+08,-3.4859e+05
4.9928e+08,-3.4812e+05
