5.3524e+08,-3.7351e+05
5.353e+08,-3.7379e+05
5.3538e+08,-3.7303e+05
5.3544e+08,-3.7308e+05
5.3541e+08,-3.7421e+05
5.3548e+08,-3.7435e+05
5.3557e+08,-3.7539e+05
5.3562e+08,-3.7654e+05
5.3597e+08,-3.7576e+05
5.3644e+08,-3.7475e+05
5.3665e+08,-3.7507e+05
5.3669e+08,-3.7557e+05
5.3683e+08,-3.7653e+05
5.3707e+08,-3.7557e+05
5.3717e+08,-3.7575e+05
5.3707e+08,-3.7659e+05
5.3698e+08,-3.7746e+05
5.3682e+08,-3.7712e+05
5.3682e+08,-3.7789e+05
5.3692e+08,-3.7765e+05
5.3703e+08,-3.7733e+05
5.3705e+08,-3.7642e+05
5.3713e+08,-3.7653e+05
5.3734e+08,-3.7473e+05
5.3727e+08,-3.7524e+05
5.3696e+08,-3.748e+05
5.3702e+08,-3.7286e+05
5.3696e+08,-3.7295e+05
5.369e+08,-3.7343e+05
5.3683e+08,-3.7181e+05
5.365e+08,-3.7184e+05
5.3628e+08,-3.7253e+05
5.3632e+08,-3.7225e+05
5.3632e+08,-3.7261e+05
5.3631e+08,-3.7253e+05
5.3631e+08,-3.7367e+05
5.3604e+08,-3.751e+05
5.3607e+08,-3.7511e+05
5.36e+08,-3.7623e+05
5.3602e+08,-3.7612e+05
5.3597e+08,-3.7567e+05
5.3593e+08,-3.7657e+05
5.3591e+08,-3.7713e+05
5.3587e+08,-3.7743e+05
5.3583e+08,-3.7779e+05
5.3606e+08,-3.7816e+05
5.3611e+08,-3.7727e+05
5.3604e+08,-3.7716e+05
5.3617e+08,-3.7467e+05
5.3629e+08,-3.7348e+05
5.3628e+08,-3.7179e+05
5.3623e+08,-3.7116e+05
5.3614e+08,-3.7021e+05
5.3619e+08,-3.7081e+05
5.3622e+08,-3.7044e+05
5.3616e+08,-3.706e+05
5.3615e+08,-3.7146e+05
5.3615e+08,-3.7122e+05
5.3632e+08,-3.6933e+05
5.367e+08,-3.6817e+05
5.3689e+08,-3.6775e+05
5.3683e+08,-3.6782e+05
5.3666e+08,-3.6916e+05
5.3645e+08,-3.6997e+05
5.3629e+08,-3.7067e+05
5.3626e+08,-3.7114e+05
5.3635e+08,-3.7084e+05
5.3623e+08,-3.7038e+05
5.3603e+08,-3.7154e+05
5.3613e+08,-3.7131e+05
5.3611e+08,-3.7068e+05
5.3602e+08,-3.6966e+05
5.3609e+08,-3.6932e+05
5.362e+08,-3.6669e+05
5.3644e+08,-3.6543e+05
5.3661e+08,-3.6356e+05
5.3656e+08,-3.6308e+05
5.3639e+08,-3.6328e+05
5.3613e+08,-3.6445e+05
5.3575e+08,-3.6444e+05
5.3563e+08,-3.6479e+05
5.3561e+08,-3.6498e+05
5.3574e+08,-3.6533e+05
5.3564e+08,-3.6568e+05
5.3574e+08,-3.65e+05
5.3557e+08,-3.6511e+05
5.3547e+08,-3.655e+05
5.3629e+08,-3.6482e+05
5.3735e+08,-3.6364e+05
5.3778e+08,-3.6163e+05
5.3783e+08,-3.603e+05
5.3768e+08,-3.5938e+05
5.377e+08,-3.5866e+05
5.376e+08,-3.5943e+05
5.3697e+08,-3.6115e+05
5.3561e+08,-3.6425e+05
5.3509e+08,-3.649e+05
5.3522e+08,-3.6537e+05
5.3525e+08,-3.6499e+05
5.3535e+08,-3.6343e+05
5.3556e+08,-3.62e+05
5.3559e+08,-3.6344e+05
5.357e+08,-3.6344e+05
5.3561e+08,-3.6469e+05
5.3541e+08,-3.6521e+05
5.3551e+08,-3.6406e+05
5.3559e+08,-3.6331e+05
5.3581e+08,-3.6205e+05
5.3595e+08,-3.6228e+05
5.3596e+08,-3.628e+05
5.3603e+08,-3.6175e+05
5.3598e+08,-3.621e+05
5.3569e+08,-3.6324e+05
5.3571e+08,-3.6329e+05
5.3594e+08,-3.6277e+05
5.3595e+08,-3.6281e+05
5.3575e+08,-3.6541e+05
5.3556e+08,-3.6774e+05
5.3542e+08,-3.6769e+05
5.3537e+08,-3.6731e+05
5.3542e+08,-3.6524e+05
5.3547e+08,-3.6522e+05
5.3559e+08,-3.6525e+05
5.3587e+08,-3.6369e+05
5.3601e+08,-3.6229e+05
5.3585e+08,-3.6207e+05
5.3574e+08,-3.6304e+05
5.3585e+08,-3.6277e+05
5.3613e+08,-3.6091e+05
5.3627e+08,-3.6044e+05
5.3626e+08,-3.6155e+05
5.3621e+08,-3.6203e+05
5.3632e+08,-3.6307e+05
5.3633e+08,-3.6254e+05
5.363e+08,-3.6203e+05
5.3636e+08,-3.6152e+05
5.3629e+08,-3.6188e+05
5.3621e+08,-3.6146e+05
5.3646e+08,-3.6227e+05
5.365e+08,-3.6202e+05
5.3645e+08,-3.6182e+05
5.3636e+08,-3.6247e+05
5.3612e+08,-3.6413e+05
5.3594e+08,-3.6515e+05
5.3587e+08,-3.6636e+05
5.359e+08,-3.6623e+05
5.3573e+08,-3.6748e+05
5.3548e+08,-3.6912e+05
5.3534e+08,-3.7074e+05
5.3541e+08,-3.7073e+05
5.3529e+08,-3.7196e+05
5.351e+08,-3.7236e+05
5.3503e+08,-3.7144e+05
5.3507e+08,-3.7081e+05
5.3508e+08,-3.6952e+05
5.3505e+08,-3.7078e+05
5.3497e+08,-3.7191e+05
5.3492e+08,-3.7103e+05
5.3503e+08,-3.7116e+05
5.3511e+08,-3.7195e+05
5.3504e+08,-3.7176e+05
5.3504e+08,-3.7179e+05
5.3499e+08,-3.728e+05
5.349e+08,-3.7347e+05
5.3495e+08,-3.7315e+05
5.3511e+08,-3.7271e+05
5.3512e+08,-3.7221e+05
5.3486e+08,-3.7303e+05
5.3449e+08,-3.7384e+05
5.3434e+08,-3.7449e+05
5.3429e+08,-3.7457e+05
5.3438e+08,-3.7511e+05
5.3435e+08,-3.75e+05
5.342e+08,-3.7597e+05
5.3423e+08,-3.7571e+05
5.3417e+08,-3.7622e+05
5.3397e+08,-3.769e+05
5.3381e+08,-3.7727e+05
5.3373e+08,-3.7766e+05
5.3372e+08,-3.7867e+05
5.3361e+08,-3.7882e+05
5.3349e+08,-3.7842e+05
5.3358e+08,-3.7751e+05
5.338e+08,-3.7609e+05
5.3404e+08,-3.7455e+05
5.3411e+08,-3.7492e+05
5.3408e+08,-3.757e+05
5.3405e+08,-3.7558e+05
5.3402e+08,-3.762e+05
5.339e+08,-3.7568e+05
5.3391e+08,-3.7595e+05
5.3387e+08,-3.7578e+05
5.3397e+08,-3.7493e+05
5.3413e+08,-3.7312e+05
5.3419e+08,-3.7267e+05
5.3408e+08,-3.726e+05
5.3402e+08,-3.7295e+05
5.3379e+08,-3.7411e+05
5.337e+08,-3.731e+05
5.336e+08,-3.721e+05
5.3358e+08,-3.7312e+05
5.3366e+08,-3.7314e+05
5.3406e+08,-3.7285e+05
5.3517e+08,-3.7017e+05
5.3552e+08,-3.6956e+05
5.3542e+08,-3.6943e+05
5.3528e+08,-3.6968e+05
5.3514e+08,-3.7038e+05
5.3485e+08,-3.7092e+05
5.3466e+08,-3.7026e+05
5.3374e+08,-3.7259e+05
5.329e+08,-3.7457e+05
5.33e+08,-3.7434e+05
5.3323e+08,-3.7323e+05
5.3331e+08,-3.726e+05
5.3327e+08,-3.7161e+05
5.3312e+08,-3.7209e+05
5.3294e+08,-3.7238e+05
5.3297e+08,-3.722e+05
5.3314e+08,-3.7163e+05
5.333e+08,-3.7204e+05
5.334e+08,-3.7247e+05
5.3345e+08,-3.7247e+05
5.3349e+08,-3.7197e+05
5.3357e+08,-3.7143e+05
5.3379e+08,-3.7239e+05
5.338e+08,-3.7325e+05
5.337e+08,-3.739e+05
5.3379e+08,-3.7316e+05
5.3378e+08,-3.733e+05
5.3369e+08,-3.7349e+05
5.3351e+08,-3.7354e+05
5.3356e+08,-3.7248e+05
5.336e+08,-3.7124e+05
5.3376e+08,-3.7028e+05
5.3379e+08,-3.7081e+05
5.3372e+08,-3.7152e+05
5.3382e+08,-3.7094e+05
5.3394e+08,-3.6954e+05
5.3403e+08,-3.6902e+05
5.3414e+08,-3.6836e+05
5.3422e+08,-3.6757e+05
5.3431e+08,-3.6615e+05
